#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
HOc8,HOF27,Market Price,2026-04-30T23:00:00.000000000Z,-4,Intraday 1Hour,,,,,28
HOc8,HOF27,Market Price,2026-05-01T00:00:00.000000000Z,-4,Intraday 1Hour,,,,,70
HOc8,HOF27,Market Price,2026-05-01T01:00:00.000000000Z,-4,Intraday 1Hour,3.2115,3.2115,3.2115,3.2115,11
HOc8,HOF27,Market Price,2026-05-01T02:00:00.000000000Z,-4,Intraday 1Hour,3.2055,3.2106,3.2055,3.2103,26
HOc8,HOF27,Market Price,2026-05-01T04:00:00.000000000Z,-4,Intraday 1Hour,,,,,17
HOc8,HOF27,Market Price,2026-05-01T05:00:00.000000000Z,-4,Intraday 1Hour,,,,,2
HOc8,HOF27,Market Price,2026-05-01T06:00:00.000000000Z,-4,Intraday 1Hour,,,,,22
HOc8,HOF27,Market Price,2026-05-01T07:00:00.000000000Z,-4,Intraday 1Hour,,,,,63
HOc8,HOF27,Market Price,2026-05-01T08:00:00.000000000Z,-4,Intraday 1Hour,,,,,18
HOc8,HOF27,Market Price,2026-05-01T09:00:00.000000000Z,-4,Intraday 1Hour,,,,,34
HOc8,HOF27,Market Price,2026-05-01T10:00:00.000000000Z,-4,Intraday 1Hour,,,,,36
HOc8,HOF27,Market Price,2026-05-01T11:00:00.000000000Z,-4,Intraday 1Hour,,,,,115
HOc8,HOF27,Market Price,2026-05-01T12:00:00.000000000Z,-4,Intraday 1Hour,3.1842,3.1842,3.1842,3.1842,183
HOc8,HOF27,Market Price,2026-05-01T13:00:00.000000000Z,-4,Intraday 1Hour,3.164,3.164,3.152,3.152,182
HOc8,HOF27,Market Price,2026-05-01T14:00:00.000000000Z,-4,Intraday 1Hour,3.1157,3.1157,3.1157,3.1157,168
HOc8,HOF27,Market Price,2026-05-01T15:00:00.000000000Z,-4,Intraday 1Hour,,,,,53
HOc8,HOF27,Market Price,2026-05-01T16:00:00.000000000Z,-4,Intraday 1Hour,3.1351,3.1351,3.1351,3.1351,60
HOc8,HOF27,Market Price,2026-05-01T17:00:00.000000000Z,-4,Intraday 1Hour,,,,,57
HOc8,HOF27,Market Price,2026-05-01T18:00:00.000000000Z,-4,Intraday 1Hour,3.1204,3.1435,3.1204,3.1389,272
