#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
HOc4,HOU26,Market Price,2026-04-30T23:00:00.000000000Z,-4,Intraday 1Hour,3.6094,3.6098,3.6093,3.6098,16
HOc4,HOU26,Market Price,2026-05-01T00:00:00.000000000Z,-4,Intraday 1Hour,3.6032,3.6032,3.6032,3.6032,30
HOc4,HOU26,Market Price,2026-05-01T01:00:00.000000000Z,-4,Intraday 1Hour,3.6052,3.6052,3.6043,3.6043,15
HOc4,HOU26,Market Price,2026-05-01T02:00:00.000000000Z,-4,Intraday 1Hour,3.6192,3.6192,3.6192,3.6192,33
HOc4,HOU26,Market Price,2026-05-01T03:00:00.000000000Z,-4,Intraday 1Hour,3.6024,3.6024,3.6024,3.6024,5
HOc4,HOU26,Market Price,2026-05-01T04:00:00.000000000Z,-4,Intraday 1Hour,3.5989,3.5998,3.5952,3.5959,10
HOc4,HOU26,Market Price,2026-05-01T05:00:00.000000000Z,-4,Intraday 1Hour,,,,,13
HOc4,HOU26,Market Price,2026-05-01T06:00:00.000000000Z,-4,Intraday 1Hour,3.5997,3.6272,3.5997,3.6272,85
HOc4,HOU26,Market Price,2026-05-01T07:00:00.000000000Z,-4,Intraday 1Hour,3.6176,3.6232,3.5772,3.6064,244
HOc4,HOU26,Market Price,2026-05-01T08:00:00.000000000Z,-4,Intraday 1Hour,3.6105,3.6257,3.6027,3.6254,243
HOc4,HOU26,Market Price,2026-05-01T09:00:00.000000000Z,-4,Intraday 1Hour,3.6322,3.6462,3.6099,3.6099,101
HOc4,HOU26,Market Price,2026-05-01T10:00:00.000000000Z,-4,Intraday 1Hour,3.6129,3.6129,3.6032,3.6032,71
HOc4,HOU26,Market Price,2026-05-01T11:00:00.000000000Z,-4,Intraday 1Hour,3.6014,3.6014,3.5866,3.59,115
HOc4,HOU26,Market Price,2026-05-01T12:00:00.000000000Z,-4,Intraday 1Hour,3.5876,3.6019,3.5499,3.5682,686
HOc4,HOU26,Market Price,2026-05-01T13:00:00.000000000Z,-4,Intraday 1Hour,3.5684,3.57,3.5071,3.5113,1182
HOc4,HOU26,Market Price,2026-05-01T14:00:00.000000000Z,-4,Intraday 1Hour,3.515,3.5367,3.4776,3.5367,1298
HOc4,HOU26,Market Price,2026-05-01T15:00:00.000000000Z,-4,Intraday 1Hour,3.5386,3.5507,3.507,3.5078,610
HOc4,HOU26,Market Price,2026-05-01T16:00:00.000000000Z,-4,Intraday 1Hour,3.5105,3.5408,3.4993,3.5366,835
HOc4,HOU26,Market Price,2026-05-01T17:00:00.000000000Z,-4,Intraday 1Hour,3.53,3.53,3.5006,3.5056,330
HOc4,HOU26,Market Price,2026-05-01T18:00:00.000000000Z,-4,Intraday 1Hour,3.4996,3.5282,3.4996,3.5282,1599
HOc4,HOU26,Market Price,2026-05-01T19:00:00.000000000Z,-4,Intraday 1Hour,3.5254,3.5273,3.5147,3.5219,300
HOc4,HOU26,Market Price,2026-05-01T20:00:00.000000000Z,-4,Intraday 1Hour,3.5251,3.5485,3.5251,3.5452,204
HOc4,HOU26,Market Price,2026-05-03T22:00:00.000000000Z,-4,Intraday 1Hour,3.4883,3.5061,3.485,3.5061,289
