#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
HOc11,HOJ27,Market Price,2026-05-01T01:00:00.000000000Z,-4,Intraday 1Hour,,,,,2
HOc11,HOJ27,Market Price,2026-05-01T05:00:00.000000000Z,-4,Intraday 1Hour,,,,,2
HOc11,HOJ27,Market Price,2026-05-01T06:00:00.000000000Z,-4,Intraday 1Hour,,,,,5
HOc11,HOJ27,Market Price,2026-05-01T07:00:00.000000000Z,-4,Intraday 1Hour,,,,,3
HOc11,HOJ27,Market Price,2026-05-01T08:00:00.000000000Z,-4,Intraday 1Hour,,,,,8
HOc11,HOJ27,Market Price,2026-05-01T09:00:00.000000000Z,-4,Intraday 1Hour,,,,,2
HOc11,HOJ27,Market Price,2026-05-01T11:00:00.000000000Z,-4,Intraday 1Hour,,,,,5
HOc11,HOJ27,Market Price,2026-05-01T12:00:00.000000000Z,-4,Intraday 1Hour,,,,,31
HOc11,HOJ27,Market Price,2026-05-01T13:00:00.000000000Z,-4,Intraday 1Hour,2.9326,2.9326,2.9326,2.9326,77
HOc11,HOJ27,Market Price,2026-05-01T14:00:00.000000000Z,-4,Intraday 1Hour,,,,,165
HOc11,HOJ27,Market Price,2026-05-01T15:00:00.000000000Z,-4,Intraday 1Hour,,,,,30
HOc11,HOJ27,Market Price,2026-05-01T16:00:00.000000000Z,-4,Intraday 1Hour,,,,,21
HOc11,HOJ27,Market Price,2026-05-01T17:00:00.000000000Z,-4,Intraday 1Hour,2.9,2.9015,2.8986,2.9015,27
HOc11,HOJ27,Market Price,2026-05-01T18:00:00.000000000Z,-4,Intraday 1Hour,2.914,2.914,2.914,2.914,127
HOc11,HOJ27,Market Price,2026-05-01T19:00:00.000000000Z,-4,Intraday 1Hour,,,,,19
HOc11,HOJ27,Market Price,2026-05-01T20:00:00.000000000Z,-4,Intraday 1Hour,,,,,17
HOc11,HOJ27,Market Price,2026-05-03T22:00:00.000000000Z,-4,Intraday 1Hour,,,,,6
HOc11,HOJ27,Market Price,2026-05-04T00:00:00.000000000Z,-4,Intraday 1Hour,,,,,2
HOc11,HOJ27,Market Price,2026-05-04T03:00:00.000000000Z,-4,Intraday 1Hour,,,,,4
HOc11,HOJ27,Market Price,2026-05-04T06:00:00.000000000Z,-4,Intraday 1Hour,,,,,4
HOc11,HOJ27,Market Price,2026-05-04T07:00:00.000000000Z,-4,Intraday 1Hour,,,,,2
HOc11,HOJ27,Market Price,2026-05-04T08:00:00.000000000Z,-4,Intraday 1Hour,,,,,4
