#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
HOc3,HOQ26,Market Price,2026-04-30T23:00:00.000000000Z,-4,Intraday 1Hour,3.743,3.743,3.7372,3.7372,31
HOc3,HOQ26,Market Price,2026-05-01T00:00:00.000000000Z,-4,Intraday 1Hour,3.7302,3.7411,3.7302,3.7401,42
HOc3,HOQ26,Market Price,2026-05-01T01:00:00.000000000Z,-4,Intraday 1Hour,3.7488,3.7488,3.7288,3.7328,31
HOc3,HOQ26,Market Price,2026-05-01T02:00:00.000000000Z,-4,Intraday 1Hour,3.7469,3.7533,3.7461,3.7495,63
HOc3,HOQ26,Market Price,2026-05-01T03:00:00.000000000Z,-4,Intraday 1Hour,3.7298,3.7315,3.7276,3.7282,29
HOc3,HOQ26,Market Price,2026-05-01T04:00:00.000000000Z,-4,Intraday 1Hour,3.7286,3.7286,3.7184,3.7184,10
HOc3,HOQ26,Market Price,2026-05-01T05:00:00.000000000Z,-4,Intraday 1Hour,3.7234,3.7234,3.7234,3.7234,30
HOc3,HOQ26,Market Price,2026-05-01T06:00:00.000000000Z,-4,Intraday 1Hour,3.7288,3.7574,3.7288,3.7479,211
HOc3,HOQ26,Market Price,2026-05-01T07:00:00.000000000Z,-4,Intraday 1Hour,3.7449,3.7524,3.7007,3.7311,332
HOc3,HOQ26,Market Price,2026-05-01T08:00:00.000000000Z,-4,Intraday 1Hour,3.7403,3.7559,3.7314,3.755,355
HOc3,HOQ26,Market Price,2026-05-01T09:00:00.000000000Z,-4,Intraday 1Hour,3.7614,3.7769,3.7364,3.7364,186
HOc3,HOQ26,Market Price,2026-05-01T10:00:00.000000000Z,-4,Intraday 1Hour,3.7396,3.7462,3.7282,3.7282,63
HOc3,HOQ26,Market Price,2026-05-01T11:00:00.000000000Z,-4,Intraday 1Hour,3.7281,3.7281,3.7093,3.7137,201
HOc3,HOQ26,Market Price,2026-05-01T12:00:00.000000000Z,-4,Intraday 1Hour,3.7112,3.7251,3.6672,3.6879,1244
HOc3,HOQ26,Market Price,2026-05-01T13:00:00.000000000Z,-4,Intraday 1Hour,3.688,3.69,3.6237,3.6274,1968
HOc3,HOQ26,Market Price,2026-05-01T14:00:00.000000000Z,-4,Intraday 1Hour,3.6324,3.6622,3.5908,3.6573,1804
HOc3,HOQ26,Market Price,2026-05-01T15:00:00.000000000Z,-4,Intraday 1Hour,3.6619,3.6749,3.6274,3.6339,842
HOc3,HOQ26,Market Price,2026-05-01T16:00:00.000000000Z,-4,Intraday 1Hour,3.6328,3.663,3.6174,3.6565,1289
HOc3,HOQ26,Market Price,2026-05-01T17:00:00.000000000Z,-4,Intraday 1Hour,3.654,3.654,3.619,3.6222,638
HOc3,HOQ26,Market Price,2026-05-01T18:00:00.000000000Z,-4,Intraday 1Hour,3.616,3.6426,3.6145,3.6422,1786
HOc3,HOQ26,Market Price,2026-05-01T19:00:00.000000000Z,-4,Intraday 1Hour,3.6393,3.6398,3.6248,3.6358,269
HOc3,HOQ26,Market Price,2026-05-01T20:00:00.000000000Z,-4,Intraday 1Hour,3.633,3.6649,3.633,3.6604,209
HOc3,HOQ26,Market Price,2026-05-03T22:00:00.000000000Z,-4,Intraday 1Hour,3.5884,3.6194,3.5884,3.6147,230
HOc3,HOQ26,Market Price,2026-05-03T23:00:00.000000000Z,-4,Intraday 1Hour,3.6235,3.6367,3.6235,3.6367,56
HOc3,HOQ26,Market Price,2026-05-04T00:00:00.000000000Z,-4,Intraday 1Hour,3.6369,3.6489,3.6241,3.6249,229
HOc3,HOQ26,Market Price,2026-05-04T01:00:00.000000000Z,-4,Intraday 1Hour,3.6339,3.6365,3.6304,3.6331,39
HOc3,HOQ26,Market Price,2026-05-04T02:00:00.000000000Z,-4,Intraday 1Hour,3.6296,3.6361,3.6296,3.636,15
HOc3,HOQ26,Market Price,2026-05-04T03:00:00.000000000Z,-4,Intraday 1Hour,3.6443,3.6551,3.6443,3.6551,27
HOc3,HOQ26,Market Price,2026-05-04T04:00:00.000000000Z,-4,Intraday 1Hour,3.6421,3.6421,3.623,3.6371,69
HOc3,HOQ26,Market Price,2026-05-04T05:00:00.000000000Z,-4,Intraday 1Hour,3.6373,3.6373,3.5894,3.6258,163
HOc3,HOQ26,Market Price,2026-05-04T06:00:00.000000000Z,-4,Intraday 1Hour,3.6158,3.6639,3.6158,3.6592,144
HOc3,HOQ26,Market Price,2026-05-04T07:00:00.000000000Z,-4,Intraday 1Hour,3.6673,3.6789,3.6553,3.6789,132
HOc3,HOQ26,Market Price,2026-05-04T08:00:00.000000000Z,-4,Intraday 1Hour,3.685,3.691,3.6367,3.6367,297
HOc3,HOQ26,Market Price,2026-05-04T09:00:00.000000000Z,-4,Intraday 1Hour,3.6402,3.6465,3.6351,3.6463,330
