#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
HOc5,HOV26,Market Price,2026-04-30T23:00:00.000000000Z,-4,Intraday 1Hour,3.4983,3.4996,3.4983,3.4996,29
HOc5,HOV26,Market Price,2026-05-01T00:00:00.000000000Z,-4,Intraday 1Hour,3.5013,3.5013,3.5013,3.5013,29
HOc5,HOV26,Market Price,2026-05-01T01:00:00.000000000Z,-4,Intraday 1Hour,3.4927,3.496,3.4927,3.496,14
HOc5,HOV26,Market Price,2026-05-01T02:00:00.000000000Z,-4,Intraday 1Hour,3.504,3.5148,3.504,3.5148,29
HOc5,HOV26,Market Price,2026-05-01T03:00:00.000000000Z,-4,Intraday 1Hour,,,,,1
HOc5,HOV26,Market Price,2026-05-01T04:00:00.000000000Z,-4,Intraday 1Hour,3.4892,3.4892,3.4892,3.4892,6
HOc5,HOV26,Market Price,2026-05-01T05:00:00.000000000Z,-4,Intraday 1Hour,,,,,5
HOc5,HOV26,Market Price,2026-05-01T06:00:00.000000000Z,-4,Intraday 1Hour,3.4949,3.516,3.4949,3.516,23
HOc5,HOV26,Market Price,2026-05-01T07:00:00.000000000Z,-4,Intraday 1Hour,3.4769,3.4983,3.4713,3.4964,134
HOc5,HOV26,Market Price,2026-05-01T08:00:00.000000000Z,-4,Intraday 1Hour,3.5005,3.5125,3.4987,3.5125,90
HOc5,HOV26,Market Price,2026-05-01T09:00:00.000000000Z,-4,Intraday 1Hour,3.5203,3.5281,3.52,3.5222,35
HOc5,HOV26,Market Price,2026-05-01T10:00:00.000000000Z,-4,Intraday 1Hour,3.5033,3.5084,3.5012,3.5084,27
HOc5,HOV26,Market Price,2026-05-01T11:00:00.000000000Z,-4,Intraday 1Hour,3.4952,3.4952,3.4799,3.485,101
HOc5,HOV26,Market Price,2026-05-01T12:00:00.000000000Z,-4,Intraday 1Hour,3.4805,3.4933,3.4465,3.4628,472
HOc5,HOV26,Market Price,2026-05-01T13:00:00.000000000Z,-4,Intraday 1Hour,3.4636,3.4636,3.4046,3.4081,660
HOc5,HOV26,Market Price,2026-05-01T14:00:00.000000000Z,-4,Intraday 1Hour,3.4123,3.4249,3.3793,3.4249,713
HOc5,HOV26,Market Price,2026-05-01T15:00:00.000000000Z,-4,Intraday 1Hour,3.4372,3.4419,3.4013,3.403,300
HOc5,HOV26,Market Price,2026-05-01T16:00:00.000000000Z,-4,Intraday 1Hour,3.4014,3.4327,3.3953,3.4277,292
HOc5,HOV26,Market Price,2026-05-01T17:00:00.000000000Z,-4,Intraday 1Hour,3.4179,3.4227,3.397,3.4001,192
HOc5,HOV26,Market Price,2026-05-01T18:00:00.000000000Z,-4,Intraday 1Hour,3.401,3.4279,3.3984,3.4254,1051
HOc5,HOV26,Market Price,2026-05-01T19:00:00.000000000Z,-4,Intraday 1Hour,3.4252,3.4261,3.4175,3.4246,258
HOc5,HOV26,Market Price,2026-05-01T20:00:00.000000000Z,-4,Intraday 1Hour,3.4268,3.4461,3.4268,3.4412,86
HOc5,HOV26,Market Price,2026-05-03T22:00:00.000000000Z,-4,Intraday 1Hour,3.4044,3.4044,3.4037,3.4037,152
HOc5,HOV26,Market Price,2026-05-03T23:00:00.000000000Z,-4,Intraday 1Hour,3.4031,3.4138,3.4031,3.4138,32
