#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
LGOc8,LGOZ6,Market Price,2026-05-01T00:00:00.000000000Z,+1,Intraday 1Hour,920.75,922.75,920,920.25,35
LGOc8,LGOZ6,Market Price,2026-05-01T01:00:00.000000000Z,+1,Intraday 1Hour,924.25,924.25,918.25,920,62
LGOc8,LGOZ6,Market Price,2026-05-01T02:00:00.000000000Z,+1,Intraday 1Hour,921.5,924.75,921.5,924,78
LGOc8,LGOZ6,Market Price,2026-05-01T03:00:00.000000000Z,+1,Intraday 1Hour,918.5,920.25,918.5,920,31
LGOc8,LGOZ6,Market Price,2026-05-01T04:00:00.000000000Z,+1,Intraday 1Hour,919.5,919.5,916.75,916.75,46
LGOc8,LGOZ6,Market Price,2026-05-01T05:00:00.000000000Z,+1,Intraday 1Hour,917.5,918.25,915.75,916,112
LGOc8,LGOZ6,Market Price,2026-05-01T06:00:00.000000000Z,+1,Intraday 1Hour,915.75,924.75,915.75,923.25,189
LGOc8,LGOZ6,Market Price,2026-05-01T07:00:00.000000000Z,+1,Intraday 1Hour,922.25,923.25,915.25,919.75,1114
LGOc8,LGOZ6,Market Price,2026-05-01T08:00:00.000000000Z,+1,Intraday 1Hour,920.5,925.75,919.25,924.75,485
LGOc8,LGOZ6,Market Price,2026-05-01T09:00:00.000000000Z,+1,Intraday 1Hour,925.5,928.5,922,923.5,542
LGOc8,LGOZ6,Market Price,2026-05-01T10:00:00.000000000Z,+1,Intraday 1Hour,923.5,924,921.5,922.25,507
LGOc8,LGOZ6,Market Price,2026-05-01T11:00:00.000000000Z,+1,Intraday 1Hour,922.75,923,918.25,918.25,466
LGOc8,LGOZ6,Market Price,2026-05-01T12:00:00.000000000Z,+1,Intraday 1Hour,917.75,920.5,910,914.5,1673
LGOc8,LGOZ6,Market Price,2026-05-01T13:00:00.000000000Z,+1,Intraday 1Hour,914.5,915,897.5,898.5,2795
LGOc8,LGOZ6,Market Price,2026-05-01T14:00:00.000000000Z,+1,Intraday 1Hour,899.25,901,889.25,900.5,2681
LGOc8,LGOZ6,Market Price,2026-05-01T15:00:00.000000000Z,+1,Intraday 1Hour,901,904.25,893.25,894.5,1878
LGOc8,LGOZ6,Market Price,2026-05-01T16:00:00.000000000Z,+1,Intraday 1Hour,894.25,903.25,892.5,899.75,1479
LGOc8,LGOZ6,Market Price,2026-05-01T17:00:00.000000000Z,+1,Intraday 1Hour,899.25,899.25,894.5,897,1110
LGOc8,LGOZ6,Market Price,2026-05-01T18:00:00.000000000Z,+1,Intraday 1Hour,896.75,906.25,895.75,906.25,2180
LGOc8,LGOZ6,Market Price,2026-05-01T19:00:00.000000000Z,+1,Intraday 1Hour,905.75,906,903.75,905.75,755
LGOc8,LGOZ6,Market Price,2026-05-01T20:00:00.000000000Z,+1,Intraday 1Hour,906,911.5,906,910.5,247
LGOc8,LGOZ6,Market Price,2026-05-03T22:00:00.000000000Z,+1,Intraday 1Hour,903.5,904.75,896.75,901.25,200
LGOc8,LGOZ6,Market Price,2026-05-03T23:00:00.000000000Z,+1,Intraday 1Hour,903.25,905.5,902.5,905.5,19
LGOc8,LGOZ6,Market Price,2026-05-04T00:00:00.000000000Z,+1,Intraday 1Hour,906,910,904.25,904.25,75
LGOc8,LGOZ6,Market Price,2026-05-04T01:00:00.000000000Z,+1,Intraday 1Hour,905,906.75,902.75,906.25,95
LGOc8,LGOZ6,Market Price,2026-05-04T02:00:00.000000000Z,+1,Intraday 1Hour,906,909.5,906,908.5,48
LGOc8,LGOZ6,Market Price,2026-05-04T03:00:00.000000000Z,+1,Intraday 1Hour,908.75,913.25,908.75,911.25,129
LGOc8,LGOZ6,Market Price,2026-05-04T04:00:00.000000000Z,+1,Intraday 1Hour,910.75,910.75,906.25,908.75,140
LGOc8,LGOZ6,Market Price,2026-05-04T05:00:00.000000000Z,+1,Intraday 1Hour,905.75,908.75,899.25,905,159
LGOc8,LGOZ6,Market Price,2026-05-04T06:00:00.000000000Z,+1,Intraday 1Hour,905.5,915.5,905.25,913.25,349
LGOc8,LGOZ6,Market Price,2026-05-04T07:00:00.000000000Z,+1,Intraday 1Hour,915.75,918.75,913,918,425
LGOc8,LGOZ6,Market Price,2026-05-04T08:00:00.000000000Z,+1,Intraday 1Hour,918.75,922.5,910.75,912,575
