#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
LGOc5,LGOU6,Market Price,2026-05-01T00:00:00.000000000Z,+1,Intraday 1Hour,1037,1039.5,1036,1036.5,47
LGOc5,LGOU6,Market Price,2026-05-01T01:00:00.000000000Z,+1,Intraday 1Hour,1039.75,1041,1033.75,1035.75,44
LGOc5,LGOU6,Market Price,2026-05-01T02:00:00.000000000Z,+1,Intraday 1Hour,1039.5,1041,1038.25,1040.25,66
LGOc5,LGOU6,Market Price,2026-05-01T03:00:00.000000000Z,+1,Intraday 1Hour,1034.75,1036,1034.25,1035,17
LGOc5,LGOU6,Market Price,2026-05-01T04:00:00.000000000Z,+1,Intraday 1Hour,1034.5,1034.5,1032,1032,16
LGOc5,LGOU6,Market Price,2026-05-01T05:00:00.000000000Z,+1,Intraday 1Hour,1032.5,1033.75,1031.25,1031.5,18
LGOc5,LGOU6,Market Price,2026-05-01T06:00:00.000000000Z,+1,Intraday 1Hour,1032.5,1041.5,1032.5,1040.75,289
LGOc5,LGOU6,Market Price,2026-05-01T07:00:00.000000000Z,+1,Intraday 1Hour,1038.25,1039,1027.75,1036,705
LGOc5,LGOU6,Market Price,2026-05-01T08:00:00.000000000Z,+1,Intraday 1Hour,1037,1044.5,1035.5,1044.5,545
LGOc5,LGOU6,Market Price,2026-05-01T09:00:00.000000000Z,+1,Intraday 1Hour,1044.25,1047.75,1038,1039.5,762
LGOc5,LGOU6,Market Price,2026-05-01T10:00:00.000000000Z,+1,Intraday 1Hour,1039.25,1041,1036.5,1037,265
LGOc5,LGOU6,Market Price,2026-05-01T11:00:00.000000000Z,+1,Intraday 1Hour,1036.5,1036.75,1032.25,1033,652
LGOc5,LGOU6,Market Price,2026-05-01T12:00:00.000000000Z,+1,Intraday 1Hour,1031.75,1035.5,1021,1027.25,2054
LGOc5,LGOU6,Market Price,2026-05-01T13:00:00.000000000Z,+1,Intraday 1Hour,1027.75,1028.25,1009,1009,2463
LGOc5,LGOU6,Market Price,2026-05-01T14:00:00.000000000Z,+1,Intraday 1Hour,1011.25,1016.5,999.5,1016.25,3375
LGOc5,LGOU6,Market Price,2026-05-01T15:00:00.000000000Z,+1,Intraday 1Hour,1017,1020.5,1006.5,1007.75,3518
LGOc5,LGOU6,Market Price,2026-05-01T16:00:00.000000000Z,+1,Intraday 1Hour,1006.5,1016.75,1004.75,1015,2258
LGOc5,LGOU6,Market Price,2026-05-01T17:00:00.000000000Z,+1,Intraday 1Hour,1015,1015,1005.25,1005.5,635
LGOc5,LGOU6,Market Price,2026-05-01T18:00:00.000000000Z,+1,Intraday 1Hour,1006,1014.5,1005.75,1014.5,1430
LGOc5,LGOU6,Market Price,2026-05-01T19:00:00.000000000Z,+1,Intraday 1Hour,1013.25,1013.25,1010,1012.25,236
LGOc5,LGOU6,Market Price,2026-05-01T20:00:00.000000000Z,+1,Intraday 1Hour,1014,1019.25,1014,1017.5,237
LGOc5,LGOU6,Market Price,2026-05-01T21:00:00.000000000Z,+1,Intraday 1Hour,1019.75,1019.75,1019.75,1019.75,1
LGOc5,LGOU6,Market Price,2026-05-03T22:00:00.000000000Z,+1,Intraday 1Hour,1007.25,1011,999.5,1008.25,308
LGOc5,LGOU6,Market Price,2026-05-03T23:00:00.000000000Z,+1,Intraday 1Hour,1012.75,1012.75,1012.75,1012.75,16
LGOc5,LGOU6,Market Price,2026-05-04T00:00:00.000000000Z,+1,Intraday 1Hour,1014.5,1016.5,1009.25,1009.5,130
