#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
LGOc6,LGOV6,Market Price,2026-05-01T00:00:00.000000000Z,+1,Intraday 1Hour,1000.75,1003.5,999.75,1000,43
LGOc6,LGOV6,Market Price,2026-05-01T01:00:00.000000000Z,+1,Intraday 1Hour,1003.5,1004.75,998,998,71
LGOc6,LGOV6,Market Price,2026-05-01T02:00:00.000000000Z,+1,Intraday 1Hour,1003.25,1004.75,1002.25,1004.75,38
LGOc6,LGOV6,Market Price,2026-05-01T03:00:00.000000000Z,+1,Intraday 1Hour,998.25,998.25,998.25,998.25,14
LGOc6,LGOV6,Market Price,2026-05-01T04:00:00.000000000Z,+1,Intraday 1Hour,997.75,998,996.25,996.75,16
LGOc6,LGOV6,Market Price,2026-05-01T05:00:00.000000000Z,+1,Intraday 1Hour,996.75,997.75,995.75,995.75,32
LGOc6,LGOV6,Market Price,2026-05-01T06:00:00.000000000Z,+1,Intraday 1Hour,997.25,1004.25,997.25,1004.25,166
LGOc6,LGOV6,Market Price,2026-05-01T07:00:00.000000000Z,+1,Intraday 1Hour,1002,1003,993.25,999.75,635
LGOc6,LGOV6,Market Price,2026-05-01T08:00:00.000000000Z,+1,Intraday 1Hour,1000.75,1006.5,998.5,1006,369
LGOc6,LGOV6,Market Price,2026-05-01T09:00:00.000000000Z,+1,Intraday 1Hour,1007.5,1010.5,1002,1003.25,640
LGOc6,LGOV6,Market Price,2026-05-01T10:00:00.000000000Z,+1,Intraday 1Hour,1003.25,1004.5,1000.75,1001,179
LGOc6,LGOV6,Market Price,2026-05-01T11:00:00.000000000Z,+1,Intraday 1Hour,1001.75,1001.75,997,997.75,366
LGOc6,LGOV6,Market Price,2026-05-01T12:00:00.000000000Z,+1,Intraday 1Hour,996.25,999.75,986.75,992.25,1092
LGOc6,LGOV6,Market Price,2026-05-01T13:00:00.000000000Z,+1,Intraday 1Hour,991.75,992.25,974.5,974.75,1650
LGOc6,LGOV6,Market Price,2026-05-01T14:00:00.000000000Z,+1,Intraday 1Hour,976.25,980.5,965.75,980,1847
LGOc6,LGOV6,Market Price,2026-05-01T15:00:00.000000000Z,+1,Intraday 1Hour,981.5,984.25,971.75,972.5,1683
LGOc6,LGOV6,Market Price,2026-05-01T16:00:00.000000000Z,+1,Intraday 1Hour,970.5,981,969.75,979,1477
LGOc6,LGOV6,Market Price,2026-05-01T17:00:00.000000000Z,+1,Intraday 1Hour,977,977.25,971,971.5,693
LGOc6,LGOV6,Market Price,2026-05-01T18:00:00.000000000Z,+1,Intraday 1Hour,972,980.75,972,980.75,1003
LGOc6,LGOV6,Market Price,2026-05-01T19:00:00.000000000Z,+1,Intraday 1Hour,979.75,979.75,977,977,213
LGOc6,LGOV6,Market Price,2026-05-01T20:00:00.000000000Z,+1,Intraday 1Hour,981,986,981,984,125
LGOc6,LGOV6,Market Price,2026-05-03T22:00:00.000000000Z,+1,Intraday 1Hour,974.75,977.75,967,974.5,135
LGOc6,LGOV6,Market Price,2026-05-03T23:00:00.000000000Z,+1,Intraday 1Hour,,,,,16
LGOc6,LGOV6,Market Price,2026-05-04T00:00:00.000000000Z,+1,Intraday 1Hour,982.5,983.5,976.75,977,62
LGOc6,LGOV6,Market Price,2026-05-04T01:00:00.000000000Z,+1,Intraday 1Hour,977.75,978.75,975.5,978.75,18
LGOc6,LGOV6,Market Price,2026-05-04T02:00:00.000000000Z,+1,Intraday 1Hour,979,982.5,978.75,982.5,24
LGOc6,LGOV6,Market Price,2026-05-04T03:00:00.000000000Z,+1,Intraday 1Hour,983,986,983,984.25,26
LGOc6,LGOV6,Market Price,2026-05-04T04:00:00.000000000Z,+1,Intraday 1Hour,979.75,982,978.5,981.5,34
LGOc6,LGOV6,Market Price,2026-05-04T05:00:00.000000000Z,+1,Intraday 1Hour,977.75,979.75,970.25,976.5,94
LGOc6,LGOV6,Market Price,2026-05-04T06:00:00.000000000Z,+1,Intraday 1Hour,977.25,987.25,977.25,986,257
LGOc6,LGOV6,Market Price,2026-05-04T07:00:00.000000000Z,+1,Intraday 1Hour,987.5,992,985.25,992,182
LGOc6,LGOV6,Market Price,2026-05-04T08:00:00.000000000Z,+1,Intraday 1Hour,992.25,996.5,982.5,982.5,398
LGOc6,LGOV6,Market Price,2026-05-04T09:00:00.000000000Z,+1,Intraday 1Hour,981.25,985.25,981.25,984.75,417
LGOc6,LGOV6,Market Price,2026-05-04T10:00:00.000000000Z,+1,Intraday 1Hour,986.75,1007.75,986.25,994.5,2986
LGOc6,LGOV6,Market Price,2026-05-04T11:00:00.000000000Z,+1,Intraday 1Hour,994.25,1000,992,993.5,802
LGOc6,LGOV6,Market Price,2026-05-04T12:00:00.000000000Z,+1,Intraday 1Hour,991.75,993.5,986.5,993.5,1140
LGOc6,LGOV6,Market Price,2026-05-04T13:00:00.000000000Z,+1,Intraday 1Hour,992.75,1001,980.75,987.75,2181
LGOc6,LGOV6,Market Price,2026-05-04T14:00:00.000000000Z,+1,Intraday 1Hour,987.75,999.5,981.5,999.5,1508
LGOc6,LGOV6,Market Price,2026-05-04T15:00:00.000000000Z,+1,Intraday 1Hour,999.5,1014.25,996.75,1013.75,3187
LGOc6,LGOV6,Market Price,2026-05-04T16:00:00.000000000Z,+1,Intraday 1Hour,1013,1021.5,1011,1019.75,1911
LGOc6,LGOV6,Market Price,2026-05-04T17:00:00.000000000Z,+1,Intraday 1Hour,1019.75,1020,1011.5,1014.25,1003
LGOc6,LGOV6,Market Price,2026-05-04T18:00:00.000000000Z,+1,Intraday 1Hour,1013.75,1018.75,1006.75,1015,1074
LGOc6,LGOV6,Market Price,2026-05-04T19:00:00.000000000Z,+1,Intraday 1Hour,1013.25,1014,1008.25,1012.25,476
LGOc6,LGOV6,Market Price,2026-05-04T20:00:00.000000000Z,+1,Intraday 1Hour,1010.25,1010.25,1007.25,1009.25,135
LGOc6,LGOV6,Market Price,2026-05-04T21:00:00.000000000Z,+1,Intraday 1Hour,1008.75,1008.75,1008.75,1008.75,1
LGOc6,LGOV6,Market Price,2026-05-05T00:00:00.000000000Z,+1,Intraday 1Hour,1007,1010.75,1007,1010.75,48
LGOc6,LGOV6,Market Price,2026-05-05T01:00:00.000000000Z,+1,Intraday 1Hour,1008,1008,1008,1008,38
LGOc6,LGOV6,Market Price,2026-05-05T02:00:00.000000000Z,+1,Intraday 1Hour,1006,1006,1001.75,1003,151
LGOc6,LGOV6,Market Price,2026-05-05T03:00:00.000000000Z,+1,Intraday 1Hour,1002.75,1003,1002.25,1002.75,56
LGOc6,LGOV6,Market Price,2026-05-05T04:00:00.000000000Z,+1,Intraday 1Hour,1001.75,1002,1001.75,1002,18
LGOc6,LGOV6,Market Price,2026-05-05T05:00:00.000000000Z,+1,Intraday 1Hour,1003.5,1009,1002.75,1005.25,169
LGOc6,LGOV6,Market Price,2026-05-05T06:00:00.000000000Z,+1,Intraday 1Hour,1005,1013.5,1003.75,1008.5,569
LGOc6,LGOV6,Market Price,2026-05-05T07:00:00.000000000Z,+1,Intraday 1Hour,1007.25,1013,997.75,1011.75,1076
LGOc6,LGOV6,Market Price,2026-05-05T08:00:00.000000000Z,+1,Intraday 1Hour,1010,1011.25,1003.25,1005.75,742
LGOc6,LGOV6,Market Price,2026-05-05T09:00:00.000000000Z,+1,Intraday 1Hour,1008.5,1015.5,1008.5,1015.5,596
LGOc6,LGOV6,Market Price,2026-05-05T10:00:00.000000000Z,+1,Intraday 1Hour,1015,1016.25,1009.25,1013,686
LGOc6,LGOV6,Market Price,2026-05-05T11:00:00.000000000Z,+1,Intraday 1Hour,1013.75,1019,1011.5,1012,452
LGOc6,LGOV6,Market Price,2026-05-05T12:00:00.000000000Z,+1,Intraday 1Hour,1013.25,1014.25,996.75,1003.25,951
LGOc6,LGOV6,Market Price,2026-05-05T13:00:00.000000000Z,+1,Intraday 1Hour,1002.25,1002.25,993.5,999,437
LGOc6,LGOV6,Market Price,2026-05-05T14:00:00.000000000Z,+1,Intraday 1Hour,1000,1007,994.5,1005,1360
LGOc6,LGOV6,Market Price,2026-05-05T15:00:00.000000000Z,+1,Intraday 1Hour,1004.75,1011,1001.5,1005.5,1618
LGOc6,LGOV6,Market Price,2026-05-05T16:00:00.000000000Z,+1,Intraday 1Hour,1005.5,1006.75,1002.75,1005.5,521
LGOc6,LGOV6,Market Price,2026-05-05T17:00:00.000000000Z,+1,Intraday 1Hour,1004.75,1005.75,1002.5,1005.5,420
LGOc6,LGOV6,Market Price,2026-05-05T18:00:00.000000000Z,+1,Intraday 1Hour,1005.75,1011.75,1005.75,1008.75,522
LGOc6,LGOV6,Market Price,2026-05-05T19:00:00.000000000Z,+1,Intraday 1Hour,1010.25,1014.25,1010.25,1013.75,229
LGOc6,LGOV6,Market Price,2026-05-05T20:00:00.000000000Z,+1,Intraday 1Hour,1012.75,1016.25,1012.75,1016.25,57
LGOc6,LGOV6,Market Price,2026-05-05T21:00:00.000000000Z,+1,Intraday 1Hour,1013.75,1013.75,1013.75,1013.75,1
LGOc6,LGOV6,Market Price,2026-05-06T00:00:00.000000000Z,+1,Intraday 1Hour,1004,1005.25,1004,1004.25,126
LGOc6,LGOV6,Market Price,2026-05-06T01:00:00.000000000Z,+1,Intraday 1Hour,998.5,999.75,993.5,994.25,56
LGOc6,LGOV6,Market Price,2026-05-06T02:00:00.000000000Z,+1,Intraday 1Hour,995.5,997.25,994.75,997.25,130
LGOc6,LGOV6,Market Price,2026-05-06T03:00:00.000000000Z,+1,Intraday 1Hour,999.25,999.25,997,997.25,5
LGOc6,LGOV6,Market Price,2026-05-06T04:00:00.000000000Z,+1,Intraday 1Hour,994.5,995.5,994.5,995.5,44
LGOc6,LGOV6,Market Price,2026-05-06T05:00:00.000000000Z,+1,Intraday 1Hour,999.5,1004.25,999.5,1000.5,29
LGOc6,LGOV6,Market Price,2026-05-06T06:00:00.000000000Z,+1,Intraday 1Hour,993.25,1001.75,992.5,999.75,380
LGOc6,LGOV6,Market Price,2026-05-06T07:00:00.000000000Z,+1,Intraday 1Hour,1000.25,1004.75,981,982.75,869
