#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
LGOc2,LGOM6,Market Price,2026-05-01T00:00:00.000000000Z,+1,Intraday 1Hour,1246,1250,1244,1247.25,107
LGOc2,LGOM6,Market Price,2026-05-01T01:00:00.000000000Z,+1,Intraday 1Hour,1249,1250.75,1242.5,1245.25,111
LGOc2,LGOM6,Market Price,2026-05-01T02:00:00.000000000Z,+1,Intraday 1Hour,1243.25,1253.5,1241.75,1250.5,192
LGOc2,LGOM6,Market Price,2026-05-01T03:00:00.000000000Z,+1,Intraday 1Hour,1244.5,1245.75,1243,1243.75,25
LGOc2,LGOM6,Market Price,2026-05-01T04:00:00.000000000Z,+1,Intraday 1Hour,1243,1243.75,1241.75,1242.75,21
LGOc2,LGOM6,Market Price,2026-05-01T05:00:00.000000000Z,+1,Intraday 1Hour,1242.75,1244,1239.25,1241.25,239
LGOc2,LGOM6,Market Price,2026-05-01T06:00:00.000000000Z,+1,Intraday 1Hour,1241.25,1255,1241,1250.25,873
LGOc2,LGOM6,Market Price,2026-05-01T07:00:00.000000000Z,+1,Intraday 1Hour,1249.75,1251.5,1230.5,1247.75,2437
LGOc2,LGOM6,Market Price,2026-05-01T08:00:00.000000000Z,+1,Intraday 1Hour,1248.25,1261.25,1246.5,1257.25,3034
LGOc2,LGOM6,Market Price,2026-05-01T09:00:00.000000000Z,+1,Intraday 1Hour,1258.75,1265,1247.25,1248.5,2785
LGOc2,LGOM6,Market Price,2026-05-01T10:00:00.000000000Z,+1,Intraday 1Hour,1249.5,1252.5,1244.75,1246.5,1313
LGOc2,LGOM6,Market Price,2026-05-01T11:00:00.000000000Z,+1,Intraday 1Hour,1246.25,1246.5,1237.25,1238.25,1629
LGOc2,LGOM6,Market Price,2026-05-01T12:00:00.000000000Z,+1,Intraday 1Hour,1237.75,1242.5,1219,1226.75,4637
LGOc2,LGOM6,Market Price,2026-05-01T13:00:00.000000000Z,+1,Intraday 1Hour,1226.5,1228,1207.25,1211.25,7402
LGOc2,LGOM6,Market Price,2026-05-01T14:00:00.000000000Z,+1,Intraday 1Hour,1210.75,1225.5,1194,1225.5,9805
LGOc2,LGOM6,Market Price,2026-05-01T15:00:00.000000000Z,+1,Intraday 1Hour,1225.5,1230.75,1211.5,1213.25,10069
LGOc2,LGOM6,Market Price,2026-05-01T16:00:00.000000000Z,+1,Intraday 1Hour,1214,1222.5,1205.5,1219.25,5793
LGOc2,LGOM6,Market Price,2026-05-01T17:00:00.000000000Z,+1,Intraday 1Hour,1220,1220,1202.25,1204.25,1758
LGOc2,LGOM6,Market Price,2026-05-01T18:00:00.000000000Z,+1,Intraday 1Hour,1204.75,1212.25,1202.25,1210.25,2442
LGOc2,LGOM6,Market Price,2026-05-01T19:00:00.000000000Z,+1,Intraday 1Hour,1210.25,1210.25,1202.75,1205,718
LGOc2,LGOM6,Market Price,2026-05-01T20:00:00.000000000Z,+1,Intraday 1Hour,1205.25,1216.25,1205,1212.5,696
LGOc2,LGOM6,Market Price,2026-05-01T21:00:00.000000000Z,+1,Intraday 1Hour,1214.25,1216,1214.25,1216,20
LGOc2,LGOM6,Market Price,2026-05-03T22:00:00.000000000Z,+1,Intraday 1Hour,1192,1206.25,1184.75,1198.75,840
LGOc2,LGOM6,Market Price,2026-05-03T23:00:00.000000000Z,+1,Intraday 1Hour,1197.75,1207,1197.75,1207,117
LGOc2,LGOM6,Market Price,2026-05-04T00:00:00.000000000Z,+1,Intraday 1Hour,1207.25,1210.25,1199.25,1200,351
LGOc2,LGOM6,Market Price,2026-05-04T01:00:00.000000000Z,+1,Intraday 1Hour,1200.75,1204,1198,1203.5,45
LGOc2,LGOM6,Market Price,2026-05-04T02:00:00.000000000Z,+1,Intraday 1Hour,1202.75,1209,1202.25,1206.25,122
LGOc2,LGOM6,Market Price,2026-05-04T03:00:00.000000000Z,+1,Intraday 1Hour,1206.25,1211.5,1206.25,1207.25,329
LGOc2,LGOM6,Market Price,2026-05-04T04:00:00.000000000Z,+1,Intraday 1Hour,1206.5,1206.5,1199.25,1205.25,217
LGOc2,LGOM6,Market Price,2026-05-04T05:00:00.000000000Z,+1,Intraday 1Hour,1205,1205.75,1186.5,1195,319
LGOc2,LGOM6,Market Price,2026-05-04T06:00:00.000000000Z,+1,Intraday 1Hour,1196,1216,1193.75,1214.25,1184
