#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
CLc1,CLM26,Market Price,2026-04-30T23:00:00.000000000Z,-4,Intraday 1Hour,105.69,105.85,105.5,105.64,770
CLc1,CLM26,Market Price,2026-05-01T00:00:00.000000000Z,-4,Intraday 1Hour,105.64,106.04,105.38,105.63,2818
CLc1,CLM26,Market Price,2026-05-01T01:00:00.000000000Z,-4,Intraday 1Hour,105.63,106.01,105.14,105.32,2199
CLc1,CLM26,Market Price,2026-05-01T02:00:00.000000000Z,-4,Intraday 1Hour,105.3,106.38,105.08,105.5,3074
CLc1,CLM26,Market Price,2026-05-01T03:00:00.000000000Z,-4,Intraday 1Hour,105.46,105.74,105.38,105.54,1287
CLc1,CLM26,Market Price,2026-05-01T04:00:00.000000000Z,-4,Intraday 1Hour,105.52,105.6,104.98,104.99,1624
CLc1,CLM26,Market Price,2026-05-01T05:00:00.000000000Z,-4,Intraday 1Hour,105,105.33,104.99,105.12,1401
CLc1,CLM26,Market Price,2026-05-01T06:00:00.000000000Z,-4,Intraday 1Hour,105.11,106.65,105.11,105.93,4455
CLc1,CLM26,Market Price,2026-05-01T07:00:00.000000000Z,-4,Intraday 1Hour,105.94,106.14,104.13,105.52,8743
CLc1,CLM26,Market Price,2026-05-01T08:00:00.000000000Z,-4,Intraday 1Hour,105.52,105.74,104.68,105.53,6154
CLc1,CLM26,Market Price,2026-05-01T09:00:00.000000000Z,-4,Intraday 1Hour,105.54,106.17,105.22,105.42,4766
CLc1,CLM26,Market Price,2026-05-01T10:00:00.000000000Z,-4,Intraday 1Hour,105.44,105.72,104.96,105.01,3961
CLc1,CLM26,Market Price,2026-05-01T11:00:00.000000000Z,-4,Intraday 1Hour,105,105.2,103.95,104.07,10499
CLc1,CLM26,Market Price,2026-05-01T12:00:00.000000000Z,-4,Intraday 1Hour,104.1,104.41,102.21,103.76,21862
CLc1,CLM26,Market Price,2026-05-01T13:00:00.000000000Z,-4,Intraday 1Hour,103.78,103.87,100.42,100.85,30616
CLc1,CLM26,Market Price,2026-05-01T14:00:00.000000000Z,-4,Intraday 1Hour,100.81,101.74,99.3,101.61,34303
CLc1,CLM26,Market Price,2026-05-01T15:00:00.000000000Z,-4,Intraday 1Hour,101.59,102.48,100.76,101.06,23406
CLc1,CLM26,Market Price,2026-05-01T16:00:00.000000000Z,-4,Intraday 1Hour,101.09,102.59,100.71,101.83,24183
CLc1,CLM26,Market Price,2026-05-01T17:00:00.000000000Z,-4,Intraday 1Hour,101.88,102.13,101.23,101.44,20184
CLc1,CLM26,Market Price,2026-05-01T18:00:00.000000000Z,-4,Intraday 1Hour,101.45,102.71,101.14,102.18,25373
CLc1,CLM26,Market Price,2026-05-01T19:00:00.000000000Z,-4,Intraday 1Hour,102.2,102.43,101.82,102.18,4631
CLc1,CLM26,Market Price,2026-05-01T20:00:00.000000000Z,-4,Intraday 1Hour,102.19,102.75,102.03,102.5,4380
CLc1,CLM26,Market Price,2026-05-03T22:00:00.000000000Z,-4,Intraday 1Hour,99.73,101.58,99.11,101.06,12549
CLc1,CLM26,Market Price,2026-05-03T23:00:00.000000000Z,-4,Intraday 1Hour,101.04,101.77,101,101.73,2177
CLc1,CLM26,Market Price,2026-05-04T00:00:00.000000000Z,-4,Intraday 1Hour,101.73,102.33,101.06,101.16,4519
CLc1,CLM26,Market Price,2026-05-04T01:00:00.000000000Z,-4,Intraday 1Hour,101.15,101.99,101.15,101.63,2415
CLc1,CLM26,Market Price,2026-05-04T02:00:00.000000000Z,-4,Intraday 1Hour,101.62,102.1,101.39,101.82,1583
CLc1,CLM26,Market Price,2026-05-04T03:00:00.000000000Z,-4,Intraday 1Hour,101.83,102.2,101.76,101.9,1601
CLc1,CLM26,Market Price,2026-05-04T04:00:00.000000000Z,-4,Intraday 1Hour,101.89,101.93,101.12,101.68,1652
CLc1,CLM26,Market Price,2026-05-04T05:00:00.000000000Z,-4,Intraday 1Hour,101.68,101.76,100.12,100.95,4339
CLc1,CLM26,Market Price,2026-05-04T06:00:00.000000000Z,-4,Intraday 1Hour,100.97,102.78,100.83,102.42,5685
CLc1,CLM26,Market Price,2026-05-04T07:00:00.000000000Z,-4,Intraday 1Hour,102.41,103.45,102.38,103.45,6263
CLc1,CLM26,Market Price,2026-05-04T08:00:00.000000000Z,-4,Intraday 1Hour,103.44,104.54,103.12,103.26,7840
CLc1,CLM26,Market Price,2026-05-04T09:00:00.000000000Z,-4,Intraday 1Hour,103.29,103.34,102.61,103.06,4093
CLc1,CLM26,Market Price,2026-05-04T10:00:00.000000000Z,-4,Intraday 1Hour,103.06,107.46,102.98,105.67,32005
CLc1,CLM26,Market Price,2026-05-04T11:00:00.000000000Z,-4,Intraday 1Hour,105.67,106.05,103.89,104.13,13162
CLc1,CLM26,Market Price,2026-05-04T12:00:00.000000000Z,-4,Intraday 1Hour,104.14,104.19,102.12,102.83,18042
CLc1,CLM26,Market Price,2026-05-04T13:00:00.000000000Z,-4,Intraday 1Hour,102.82,104.18,101.83,102.2,27584
CLc1,CLM26,Market Price,2026-05-04T14:00:00.000000000Z,-4,Intraday 1Hour,102.22,103.65,101.49,103.47,32007
CLc1,CLM26,Market Price,2026-05-04T15:00:00.000000000Z,-4,Intraday 1Hour,103.49,106.03,102.99,105.6,47724
CLc1,CLM26,Market Price,2026-05-04T16:00:00.000000000Z,-4,Intraday 1Hour,105.63,106.64,104.69,106.13,32415
CLc1,CLM26,Market Price,2026-05-04T17:00:00.000000000Z,-4,Intraday 1Hour,106.13,106.25,104.97,105.27,19113
CLc1,CLM26,Market Price,2026-05-04T18:00:00.000000000Z,-4,Intraday 1Hour,105.27,106.76,104.75,105.69,27570
CLc1,CLM26,Market Price,2026-05-04T19:00:00.000000000Z,-4,Intraday 1Hour,105.69,105.85,104.81,105.29,9931
CLc1,CLM26,Market Price,2026-05-04T20:00:00.000000000Z,-4,Intraday 1Hour,105.29,105.32,104.61,105.14,3099
CLc1,CLM26,Market Price,2026-05-04T22:00:00.000000000Z,-4,Intraday 1Hour,104.93,105.48,104.67,104.91,1133
CLc1,CLM26,Market Price,2026-05-04T23:00:00.000000000Z,-4,Intraday 1Hour,104.93,105.12,104.81,104.99,576
CLc1,CLM26,Market Price,2026-05-05T00:00:00.000000000Z,-4,Intraday 1Hour,105,105.25,104.52,104.84,1487
CLc1,CLM26,Market Price,2026-05-05T01:00:00.000000000Z,-4,Intraday 1Hour,104.82,105.07,104.54,104.79,1589
CLc1,CLM26,Market Price,2026-05-05T02:00:00.000000000Z,-4,Intraday 1Hour,104.79,104.79,103.92,104.19,2537
CLc1,CLM26,Market Price,2026-05-05T03:00:00.000000000Z,-4,Intraday 1Hour,104.21,104.52,104.1,104.37,807
CLc1,CLM26,Market Price,2026-05-05T04:00:00.000000000Z,-4,Intraday 1Hour,104.37,104.38,103.85,104.17,961
CLc1,CLM26,Market Price,2026-05-05T05:00:00.000000000Z,-4,Intraday 1Hour,104.18,104.58,104.17,104.27,1894
CLc1,CLM26,Market Price,2026-05-05T06:00:00.000000000Z,-4,Intraday 1Hour,104.29,105.35,103.99,104.42,4186
CLc1,CLM26,Market Price,2026-05-05T07:00:00.000000000Z,-4,Intraday 1Hour,104.41,104.82,103.15,104.55,7051
CLc1,CLM26,Market Price,2026-05-05T08:00:00.000000000Z,-4,Intraday 1Hour,104.54,104.69,103.08,103.43,7388
CLc1,CLM26,Market Price,2026-05-05T09:00:00.000000000Z,-4,Intraday 1Hour,103.44,104.5,103.44,104.01,5383
CLc1,CLM26,Market Price,2026-05-05T10:00:00.000000000Z,-4,Intraday 1Hour,104.01,104.41,103.5,104.18,5053
CLc1,CLM26,Market Price,2026-05-05T11:00:00.000000000Z,-4,Intraday 1Hour,104.19,105.09,103.73,103.75,7302
CLc1,CLM26,Market Price,2026-05-05T12:00:00.000000000Z,-4,Intraday 1Hour,103.74,104.21,102.59,103.22,16877
CLc1,CLM26,Market Price,2026-05-05T13:00:00.000000000Z,-4,Intraday 1Hour,103.22,103.36,102.04,102.06,21148
CLc1,CLM26,Market Price,2026-05-05T14:00:00.000000000Z,-4,Intraday 1Hour,102.11,103,101.08,101.62,37365
CLc1,CLM26,Market Price,2026-05-05T15:00:00.000000000Z,-4,Intraday 1Hour,101.62,102.52,101.28,102.1,20851
CLc1,CLM26,Market Price,2026-05-05T16:00:00.000000000Z,-4,Intraday 1Hour,102.09,102.42,101.75,102.31,12562
CLc1,CLM26,Market Price,2026-05-05T17:00:00.000000000Z,-4,Intraday 1Hour,102.31,102.38,101.45,102.06,15972
CLc1,CLM26,Market Price,2026-05-05T18:00:00.000000000Z,-4,Intraday 1Hour,102.07,102.63,101.83,102.27,22607
CLc1,CLM26,Market Price,2026-05-05T19:00:00.000000000Z,-4,Intraday 1Hour,102.28,102.91,102.17,102.78,6560
CLc1,CLM26,Market Price,2026-05-05T20:00:00.000000000Z,-4,Intraday 1Hour,102.79,102.81,102.36,102.68,5126
CLc1,CLM26,Market Price,2026-05-05T22:00:00.000000000Z,-4,Intraday 1Hour,102.7,102.7,99.12,101.03,6421
CLc1,CLM26,Market Price,2026-05-05T23:00:00.000000000Z,-4,Intraday 1Hour,101.03,101.15,99.19,99.8,6696
CLc1,CLM26,Market Price,2026-05-06T00:00:00.000000000Z,-4,Intraday 1Hour,99.8,101.41,99.61,100.91,7013
CLc1,CLM26,Market Price,2026-05-06T01:00:00.000000000Z,-4,Intraday 1Hour,100.89,101.29,100.11,100.56,4686
CLc1,CLM26,Market Price,2026-05-06T02:00:00.000000000Z,-4,Intraday 1Hour,100.57,100.79,100.45,100.64,1614
CLc1,CLM26,Market Price,2026-05-06T03:00:00.000000000Z,-4,Intraday 1Hour,100.66,100.98,100.32,100.58,1729
CLc1,CLM26,Market Price,2026-05-06T04:00:00.000000000Z,-4,Intraday 1Hour,100.6,100.74,100.21,100.39,1048
CLc1,CLM26,Market Price,2026-05-06T05:00:00.000000000Z,-4,Intraday 1Hour,100.39,101.37,100.19,100.29,3054
CLc1,CLM26,Market Price,2026-05-06T06:00:00.000000000Z,-4,Intraday 1Hour,100.3,101.3,99.74,100.85,5018
CLc1,CLM26,Market Price,2026-05-06T07:00:00.000000000Z,-4,Intraday 1Hour,100.86,101.19,97.7,97.8,12520
CLc1,CLM26,Market Price,2026-05-06T08:00:00.000000000Z,-4,Intraday 1Hour,97.76,99.09,95.19,95.45,22476
CLc1,CLM26,Market Price,2026-05-06T09:00:00.000000000Z,-4,Intraday 1Hour,95.45,96.33,93.31,93.35,28203
CLc1,CLM26,Market Price,2026-05-06T10:00:00.000000000Z,-4,Intraday 1Hour,93.35,93.39,89.53,89.81,38279
CLc1,CLM26,Market Price,2026-05-06T11:00:00.000000000Z,-4,Intraday 1Hour,89.79,92.63,88.66,92.56,38345
CLc1,CLM26,Market Price,2026-05-06T12:00:00.000000000Z,-4,Intraday 1Hour,92.56,96.1,92.47,95.42,42339
CLc1,CLM26,Market Price,2026-05-06T13:00:00.000000000Z,-4,Intraday 1Hour,95.42,96.8,95.12,96.04,34980
CLc1,CLM26,Market Price,2026-05-06T14:00:00.000000000Z,-4,Intraday 1Hour,96.03,97.33,94.48,94.78,32909
CLc1,CLM26,Market Price,2026-05-06T15:00:00.000000000Z,-4,Intraday 1Hour,94.77,96.11,94.62,95.33,22332
CLc1,CLM26,Market Price,2026-05-06T16:00:00.000000000Z,-4,Intraday 1Hour,95.33,96.35,94.57,95.87,19965
CLc1,CLM26,Market Price,2026-05-06T17:00:00.000000000Z,-4,Intraday 1Hour,95.86,95.95,94.99,95.24,15835
CLc1,CLM26,Market Price,2026-05-06T18:00:00.000000000Z,-4,Intraday 1Hour,95.25,95.31,94.33,95.21,30619
CLc1,CLM26,Market Price,2026-05-06T19:00:00.000000000Z,-4,Intraday 1Hour,95.22,95.57,94.83,95.37,7043
CLc1,CLM26,Market Price,2026-05-06T20:00:00.000000000Z,-4,Intraday 1Hour,95.35,96.37,95.06,96.21,9896
CLc1,CLM26,Market Price,2026-05-06T22:00:00.000000000Z,-4,Intraday 1Hour,96.3,96.33,95.62,95.86,1567
CLc1,CLM26,Market Price,2026-05-06T23:00:00.000000000Z,-4,Intraday 1Hour,95.85,96.06,95.72,95.89,884
CLc1,CLM26,Market Price,2026-05-07T00:00:00.000000000Z,-4,Intraday 1Hour,95.9,96.48,95.74,96.15,2584
CLc1,CLM26,Market Price,2026-05-07T01:00:00.000000000Z,-4,Intraday 1Hour,96.18,96.45,95.38,95.43,3238
CLc1,CLM26,Market Price,2026-05-07T02:00:00.000000000Z,-4,Intraday 1Hour,95.41,95.78,94.83,95.7,2584
CLc1,CLM26,Market Price,2026-05-07T03:00:00.000000000Z,-4,Intraday 1Hour,95.69,95.95,95.35,95.81,1140
CLc1,CLM26,Market Price,2026-05-07T04:00:00.000000000Z,-4,Intraday 1Hour,95.82,95.84,95.5,95.55,762
CLc1,CLM26,Market Price,2026-05-07T05:00:00.000000000Z,-4,Intraday 1Hour,95.55,95.77,95.26,95.36,1360
CLc1,CLM26,Market Price,2026-05-07T06:00:00.000000000Z,-4,Intraday 1Hour,95.38,95.67,94.17,94.63,5409
CLc1,CLM26,Market Price,2026-05-07T07:00:00.000000000Z,-4,Intraday 1Hour,94.66,94.74,91.92,93.33,19012
CLc1,CLM26,Market Price,2026-05-07T08:00:00.000000000Z,-4,Intraday 1Hour,93.33,94.59,92.73,92.88,10166
CLc1,CLM26,Market Price,2026-05-07T09:00:00.000000000Z,-4,Intraday 1Hour,92.88,93.2,92.14,92.87,6400
CLc1,CLM26,Market Price,2026-05-07T10:00:00.000000000Z,-4,Intraday 1Hour,92.89,93.33,92.24,92.86,6649
CLc1,CLM26,Market Price,2026-05-07T11:00:00.000000000Z,-4,Intraday 1Hour,92.81,92.96,91.33,91.82,11071
CLc1,CLM26,Market Price,2026-05-07T12:00:00.000000000Z,-4,Intraday 1Hour,91.8,92.07,89.85,90.69,22800
CLc1,CLM26,Market Price,2026-05-07T13:00:00.000000000Z,-4,Intraday 1Hour,90.7,92.69,90.68,91.16,28985
CLc1,CLM26,Market Price,2026-05-07T14:00:00.000000000Z,-4,Intraday 1Hour,91.17,91.58,90.3,91.2,25180
CLc1,CLM26,Market Price,2026-05-07T15:00:00.000000000Z,-4,Intraday 1Hour,91.17,93.43,91.16,93.31,33639
CLc1,CLM26,Market Price,2026-05-07T16:00:00.000000000Z,-4,Intraday 1Hour,93.31,95.89,93.27,95.64,44516
CLc1,CLM26,Market Price,2026-05-07T17:00:00.000000000Z,-4,Intraday 1Hour,95.63,97.46,94.56,94.88,47535
CLc1,CLM26,Market Price,2026-05-07T18:00:00.000000000Z,-4,Intraday 1Hour,94.88,96.6,94.57,95.61,44173
CLc1,CLM26,Market Price,2026-05-07T19:00:00.000000000Z,-4,Intraday 1Hour,95.64,97.3,95.48,96.36,18676
CLc1,CLM26,Market Price,2026-05-07T20:00:00.000000000Z,-4,Intraday 1Hour,96.37,97.99,94.72,97.66,13986
CLc1,CLM26,Market Price,2026-05-07T22:00:00.000000000Z,-4,Intraday 1Hour,98.25,98.64,96.12,97.27,7066
CLc1,CLM26,Market Price,2026-05-07T23:00:00.000000000Z,-4,Intraday 1Hour,97.25,97.26,96.69,96.98,1403
CLc1,CLM26,Market Price,2026-05-08T00:00:00.000000000Z,-4,Intraday 1Hour,96.99,97.3,96.4,96.59,2088
CLc1,CLM26,Market Price,2026-05-08T01:00:00.000000000Z,-4,Intraday 1Hour,96.58,96.59,95.52,96.03,4872
CLc1,CLM26,Market Price,2026-05-08T02:00:00.000000000Z,-4,Intraday 1Hour,96.04,96.47,95.08,95.75,3845
CLc1,CLM26,Market Price,2026-05-08T03:00:00.000000000Z,-4,Intraday 1Hour,95.7,95.81,95.36,95.71,1263
CLc1,CLM26,Market Price,2026-05-08T04:00:00.000000000Z,-4,Intraday 1Hour,95.7,96.48,95.65,95.8,2187
CLc1,CLM26,Market Price,2026-05-08T05:00:00.000000000Z,-4,Intraday 1Hour,95.77,95.91,95.31,95.42,1963
CLc1,CLM26,Market Price,2026-05-08T06:00:00.000000000Z,-4,Intraday 1Hour,95.43,95.79,94.15,95.14,6340
CLc1,CLM26,Market Price,2026-05-08T07:00:00.000000000Z,-4,Intraday 1Hour,95.12,95.91,94.78,95.26,5312
CLc1,CLM26,Market Price,2026-05-08T08:00:00.000000000Z,-4,Intraday 1Hour,95.26,95.53,94.17,94.6,7512
CLc1,CLM26,Market Price,2026-05-08T09:00:00.000000000Z,-4,Intraday 1Hour,94.6,95.39,93.82,95.15,6791
CLc1,CLM26,Market Price,2026-05-08T10:00:00.000000000Z,-4,Intraday 1Hour,95.16,95.3,94.45,94.89,6257
CLc1,CLM26,Market Price,2026-05-08T11:00:00.000000000Z,-4,Intraday 1Hour,94.93,95.26,94.21,94.97,5344
CLc1,CLM26,Market Price,2026-05-08T12:00:00.000000000Z,-4,Intraday 1Hour,94.98,95.63,94.61,95.35,9415
CLc1,CLM26,Market Price,2026-05-08T13:00:00.000000000Z,-4,Intraday 1Hour,95.35,95.4,93.91,94.31,21842
CLc1,CLM26,Market Price,2026-05-08T14:00:00.000000000Z,-4,Intraday 1Hour,94.34,95.85,94.32,95.41,21623
CLc1,CLM26,Market Price,2026-05-08T15:00:00.000000000Z,-4,Intraday 1Hour,95.42,96.12,95.1,95.81,25926
CLc1,CLM26,Market Price,2026-05-08T16:00:00.000000000Z,-4,Intraday 1Hour,95.81,96.18,95.45,96.13,16346
CLc1,CLM26,Market Price,2026-05-08T17:00:00.000000000Z,-4,Intraday 1Hour,96.13,96.16,95.31,95.49,12887
CLc1,CLM26,Market Price,2026-05-08T18:00:00.000000000Z,-4,Intraday 1Hour,95.49,95.81,94.59,95.56,32283
CLc1,CLM26,Market Price,2026-05-08T19:00:00.000000000Z,-4,Intraday 1Hour,95.56,95.65,94.69,94.91,6059
CLc1,CLM26,Market Price,2026-05-08T20:00:00.000000000Z,-4,Intraday 1Hour,94.92,95.05,94.41,94.68,3009
CLc1,CLM26,Market Price,2026-05-10T22:00:00.000000000Z,-4,Intraday 1Hour,98.19,98.85,97.65,98.29,9361
CLc1,CLM26,Market Price,2026-05-10T23:00:00.000000000Z,-4,Intraday 1Hour,98.31,98.92,98.19,98.87,2894
CLc1,CLM26,Market Price,2026-05-11T00:00:00.000000000Z,-4,Intraday 1Hour,98.86,99.91,98.5,99.25,6293
CLc1,CLM26,Market Price,2026-05-11T01:00:00.000000000Z,-4,Intraday 1Hour,99.23,99.37,98.84,98.98,5328
CLc1,CLM26,Market Price,2026-05-11T02:00:00.000000000Z,-4,Intraday 1Hour,99.02,99.87,98.88,99.81,3851
CLc1,CLM26,Market Price,2026-05-11T03:00:00.000000000Z,-4,Intraday 1Hour,99.81,100.31,99.68,99.95,3624
CLc1,CLM26,Market Price,2026-05-11T04:00:00.000000000Z,-4,Intraday 1Hour,99.95,100.37,99.94,100.3,1715
CLc1,CLM26,Market Price,2026-05-11T05:00:00.000000000Z,-4,Intraday 1Hour,100.29,100.34,99.62,99.77,2539
CLc1,CLM26,Market Price,2026-05-11T06:00:00.000000000Z,-4,Intraday 1Hour,99.77,100.13,98.9,99.03,4582
CLc1,CLM26,Market Price,2026-05-11T07:00:00.000000000Z,-4,Intraday 1Hour,99.01,99.32,98.24,98.3,5985
CLc1,CLM26,Market Price,2026-05-11T08:00:00.000000000Z,-4,Intraday 1Hour,98.28,98.44,96.92,97.59,10131
CLc1,CLM26,Market Price,2026-05-11T09:00:00.000000000Z,-4,Intraday 1Hour,97.62,98.11,97.37,98.09,4100
CLc1,CLM26,Market Price,2026-05-11T10:00:00.000000000Z,-4,Intraday 1Hour,98.08,98.11,97.28,98.02,4043
CLc1,CLM26,Market Price,2026-05-11T11:00:00.000000000Z,-4,Intraday 1Hour,98.03,98.58,97.71,98.32,3893
