#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
CLc4,CLU26,Market Price,2026-04-30T23:00:00.000000000Z,-4,Intraday 1Hour,89.68,89.93,89.61,89.74,259
CLc4,CLU26,Market Price,2026-05-01T00:00:00.000000000Z,-4,Intraday 1Hour,89.7,90.12,89.57,90.01,1274
CLc4,CLU26,Market Price,2026-05-01T01:00:00.000000000Z,-4,Intraday 1Hour,90.17,90.34,89.81,89.9,870
CLc4,CLU26,Market Price,2026-05-01T02:00:00.000000000Z,-4,Intraday 1Hour,89.9,90.29,89.77,89.83,1073
CLc4,CLU26,Market Price,2026-05-01T03:00:00.000000000Z,-4,Intraday 1Hour,89.87,89.99,89.77,89.77,391
CLc4,CLU26,Market Price,2026-05-01T04:00:00.000000000Z,-4,Intraday 1Hour,89.78,89.84,89.38,89.4,452
CLc4,CLU26,Market Price,2026-05-01T05:00:00.000000000Z,-4,Intraday 1Hour,89.41,89.51,89.31,89.37,455
CLc4,CLU26,Market Price,2026-05-01T06:00:00.000000000Z,-4,Intraday 1Hour,89.32,90.3,89.32,90.03,1354
CLc4,CLU26,Market Price,2026-05-01T07:00:00.000000000Z,-4,Intraday 1Hour,90.11,90.19,89.35,89.98,5838
CLc4,CLU26,Market Price,2026-05-01T08:00:00.000000000Z,-4,Intraday 1Hour,90.05,90.06,89.24,89.68,2470
CLc4,CLU26,Market Price,2026-05-01T09:00:00.000000000Z,-4,Intraday 1Hour,89.69,90.13,89.42,89.57,2201
CLc4,CLU26,Market Price,2026-05-01T10:00:00.000000000Z,-4,Intraday 1Hour,89.61,89.8,89.47,89.52,1651
CLc4,CLU26,Market Price,2026-05-01T11:00:00.000000000Z,-4,Intraday 1Hour,89.55,89.65,89.06,89.15,2972
CLc4,CLU26,Market Price,2026-05-01T12:00:00.000000000Z,-4,Intraday 1Hour,89.06,89.28,88.26,88.89,6547
CLc4,CLU26,Market Price,2026-05-01T13:00:00.000000000Z,-4,Intraday 1Hour,88.98,89.01,86.71,86.81,6104
CLc4,CLU26,Market Price,2026-05-01T14:00:00.000000000Z,-4,Intraday 1Hour,86.96,87.06,85.7,86.94,12069
CLc4,CLU26,Market Price,2026-05-01T15:00:00.000000000Z,-4,Intraday 1Hour,87.02,87.46,86.55,86.87,6669
CLc4,CLU26,Market Price,2026-05-01T16:00:00.000000000Z,-4,Intraday 1Hour,86.82,87.75,86.58,87.44,7387
CLc4,CLU26,Market Price,2026-05-01T17:00:00.000000000Z,-4,Intraday 1Hour,87.46,87.46,86.79,87.09,6410
CLc4,CLU26,Market Price,2026-05-01T18:00:00.000000000Z,-4,Intraday 1Hour,87.09,87.82,86.99,87.75,10790
CLc4,CLU26,Market Price,2026-05-01T19:00:00.000000000Z,-4,Intraday 1Hour,87.66,87.82,87.45,87.82,1409
CLc4,CLU26,Market Price,2026-05-01T20:00:00.000000000Z,-4,Intraday 1Hour,87.79,88.28,87.74,88.12,1650
CLc4,CLU26,Market Price,2026-05-03T22:00:00.000000000Z,-4,Intraday 1Hour,86.78,87.25,85.93,87.13,3022
CLc4,CLU26,Market Price,2026-05-03T23:00:00.000000000Z,-4,Intraday 1Hour,87.16,87.8,87.04,87.75,438
CLc4,CLU26,Market Price,2026-05-04T00:00:00.000000000Z,-4,Intraday 1Hour,87.82,88.21,87.25,87.36,1918
CLc4,CLU26,Market Price,2026-05-04T01:00:00.000000000Z,-4,Intraday 1Hour,87.35,87.96,87.35,87.72,657
CLc4,CLU26,Market Price,2026-05-04T02:00:00.000000000Z,-4,Intraday 1Hour,87.74,88.1,87.61,87.87,565
CLc4,CLU26,Market Price,2026-05-04T03:00:00.000000000Z,-4,Intraday 1Hour,87.94,88.27,87.88,87.95,559
CLc4,CLU26,Market Price,2026-05-04T04:00:00.000000000Z,-4,Intraday 1Hour,87.83,87.83,87.46,87.75,207
CLc4,CLU26,Market Price,2026-05-04T05:00:00.000000000Z,-4,Intraday 1Hour,87.8,87.8,86.64,86.98,1353
CLc4,CLU26,Market Price,2026-05-04T06:00:00.000000000Z,-4,Intraday 1Hour,87.02,88.35,86.93,88.18,1150
CLc4,CLU26,Market Price,2026-05-04T07:00:00.000000000Z,-4,Intraday 1Hour,88.24,88.81,88.24,88.81,1769
CLc4,CLU26,Market Price,2026-05-04T08:00:00.000000000Z,-4,Intraday 1Hour,88.8,89.4,88.53,88.64,2327
CLc4,CLU26,Market Price,2026-05-04T09:00:00.000000000Z,-4,Intraday 1Hour,88.64,88.7,88.17,88.51,878
CLc4,CLU26,Market Price,2026-05-04T10:00:00.000000000Z,-4,Intraday 1Hour,88.67,91.1,88.67,90.09,10492
CLc4,CLU26,Market Price,2026-05-04T11:00:00.000000000Z,-4,Intraday 1Hour,90.02,90.54,89.36,89.55,4246
CLc4,CLU26,Market Price,2026-05-04T12:00:00.000000000Z,-4,Intraday 1Hour,89.55,89.58,88.36,88.83,6476
CLc4,CLU26,Market Price,2026-05-04T13:00:00.000000000Z,-4,Intraday 1Hour,88.93,89.7,88.33,89.38,9824
CLc4,CLU26,Market Price,2026-05-04T14:00:00.000000000Z,-4,Intraday 1Hour,89.33,90.2,88.75,90.12,9079
CLc4,CLU26,Market Price,2026-05-04T15:00:00.000000000Z,-4,Intraday 1Hour,90.14,91.44,89.85,91.15,14402
CLc4,CLU26,Market Price,2026-05-04T16:00:00.000000000Z,-4,Intraday 1Hour,91.19,92.11,90.76,91.87,12052
CLc4,CLU26,Market Price,2026-05-04T17:00:00.000000000Z,-4,Intraday 1Hour,91.91,91.93,90.96,91.55,7929
CLc4,CLU26,Market Price,2026-05-04T18:00:00.000000000Z,-4,Intraday 1Hour,91.51,92.51,91.11,91.96,8728
CLc4,CLU26,Market Price,2026-05-04T19:00:00.000000000Z,-4,Intraday 1Hour,91.96,92.05,91.44,91.71,3314
CLc4,CLU26,Market Price,2026-05-04T20:00:00.000000000Z,-4,Intraday 1Hour,91.68,91.72,91.18,91.42,1072
